protocol,condition,display_name,condition_type,method,n_train,class_id,label_name,support,precision,recall,f1,held_out_group,n_test,stress_test_note
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,3,2_1,185,1.0,0.03783783783783784,0.07291666666666667,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,4,higher,1834,0.8871670702179176,0.9989094874591058,0.9397281354193383,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,0,1_1H,74,0.4962962962962963,0.9054054054054054,0.6411483253588517,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,1,1_1T,113,0.9,0.07964601769911504,0.14634146341463417,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,2,1_2,142,0.48660714285714285,0.7676056338028169,0.5956284153005464,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,3,2_1,169,0.5704697986577181,0.5029585798816568,0.5345911949685536,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,4,higher,1872,0.9951403887688985,0.9845085470085471,0.989795918367347,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,0,1_1H,90,1.0,0.13333333333333333,0.23529411764705882,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,1,1_1T,93,0.43103448275862066,0.5376344086021505,0.47846889952153104,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,2,1_2,123,0.19402985074626866,0.9512195121951219,0.3223140495867769,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,3,2_1,64,0.16666666666666666,0.03125,0.05263157894736842,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,4,higher,1096,1.0,0.6596715328467153,0.7949422759758109,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,0,1_1H,129,1.0,0.8682170542635659,0.9294605809128631,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,1,1_1T,170,0.9487179487179487,0.43529411764705883,0.5967741935483871,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,2,1_2,57,0.0,0.0,0.0,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,3,2_1,77,0.0,0.0,0.0,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,4,higher,2300,0.9044435705859222,1.0,0.9498244889531282,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,0,1_1H,134,0.989010989010989,0.6716417910447762,0.8,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,1,1_1T,112,0.8333333333333334,0.08928571428571429,0.16129032258064516,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,2,1_2,141,0.0,0.0,0.0,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,3,2_1,157,0.0,0.0,0.0,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,4,higher,1775,0.8000902527075813,0.9988732394366198,0.8884991230268103,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,0,1_1H,110,0.9782608695652174,0.4090909090909091,0.576923076923077,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,1,1_1T,74,1.0,0.02702702702702703,0.052631578947368425,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,2,1_2,98,0.0,0.0,0.0,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,3,2_1,117,0.0,0.0,0.0,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11307,4,higher,1238,0.7791063561988673,1.0,0.8758401131941987,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,0,1_1H,116,1.0,0.3793103448275862,0.5499999999999999,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,1,1_1T,107,1.0,0.009345794392523364,0.018518518518518517,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,2,1_2,177,0.0,0.0,0.0,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,3,2_1,185,0.0,0.0,0.0,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10525,4,higher,1834,0.7725358045492839,1.0,0.8716730038022813,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,0,1_1H,74,1.0,0.13513513513513514,0.2380952380952381,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,1,1_1T,113,1.0,0.017699115044247787,0.034782608695652174,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,2,1_2,142,0.0,0.0,0.0,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,3,2_1,169,0.0,0.0,0.0,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,10574,4,higher,1872,0.7938931297709924,1.0,0.8851063829787233,W02,2370,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,0,1_1H,90,1.0,0.2222222222222222,0.3636363636363636,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,1,1_1T,93,0.0,0.0,0.0,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,2,1_2,123,1.0,0.032520325203252036,0.06299212598425198,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,3,2_1,64,0.0,0.0,0.0,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,random_forest,11478,4,higher,1096,0.7605829285218598,1.0,0.8640126133228223,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,0,1_1H,129,0.3438914027149321,0.5891472868217055,0.4342857142857143,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,1,1_1T,170,0.1431261770244821,0.4470588235294118,0.21683309557774608,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,2,1_2,57,0.0,0.0,0.0,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,3,2_1,77,0.008113590263691683,0.05194805194805195,0.014035087719298246,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,4,higher,2300,0.950920245398773,0.6065217391304348,0.7406424210246881,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,0,1_1H,134,0.30405405405405406,0.6716417910447762,0.4186046511627907,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,1,1_1T,112,0.3141025641025641,0.4375,0.36567164179104483,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,2,1_2,141,0.18041237113402062,0.24822695035460993,0.208955223880597,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,3,2_1,157,0.08370044052863436,0.12101910828025478,0.09895833333333333,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,4,higher,1775,0.863762102351314,0.7036619718309859,0.7755355479664701,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,0,1_1H,110,0.5771428571428572,0.9181818181818182,0.7087719298245615,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,1,1_1T,74,0.13513513513513514,0.06756756756756757,0.0900900900900901,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,2,1_2,98,0.1746031746031746,0.11224489795918367,0.13664596273291924,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,3,2_1,117,0.24719101123595505,0.18803418803418803,0.21359223300970873,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,4,higher,1238,0.8625294579732914,0.8869143780290791,0.8745519713261648,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,0,1_1H,116,0.5372340425531915,0.8706896551724138,0.6644736842105263,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,1,1_1T,107,0.581081081081081,0.40186915887850466,0.4751381215469613,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,2,1_2,177,0.21725239616613418,0.384180790960452,0.27755102040816326,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,3,2_1,185,0.2,0.016216216216216217,0.030000000000000002,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,4,higher,1834,0.882449425915801,0.8800436205016358,0.8812448812448813,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,0,1_1H,74,0.5,0.3108108108108108,0.38333333333333336,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,1,1_1T,113,0.20261437908496732,0.2743362831858407,0.23308270676691728,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,2,1_2,142,0.011235955056179775,0.007042253521126761,0.008658008658008658,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,3,2_1,169,0.2638888888888889,0.22485207100591717,0.24281150159744413,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,4,higher,1872,0.8384932920536635,0.8680555555555556,0.8530183727034121,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,0,1_1H,90,0.49382716049382713,0.4444444444444444,0.4678362573099415,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,1,1_1T,93,0.37579617834394907,0.6344086021505376,0.47200000000000003,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,2,1_2,123,0.11538461538461539,0.07317073170731707,0.08955223880597016,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,3,2_1,64,0.13333333333333333,0.25,0.1739130434782609,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,4,higher,1096,0.858252427184466,0.8065693430656934,0.8316086547507056,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10211,0,1_1H,129,0.2711864406779661,0.12403100775193798,0.1702127659574468,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10211,1,1_1T,170,1.0,0.12352941176470589,0.2198952879581152,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10211,2,1_2,57,0.0,0.0,0.0,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10211,3,2_1,77,0.0,0.0,0.0,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10211,4,higher,2300,0.8669430833019224,1.0,0.9287300625883304,C01,2733,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10625,0,1_1H,134,0.4187725631768953,0.8656716417910447,0.5644768856447688,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10625,1,1_1T,112,0.0,0.0,0.0,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10625,2,1_2,141,0.0,0.0,0.0,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10625,3,2_1,157,0.0,0.0,0.0,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10625,4,higher,1775,0.8122549019607843,0.9335211267605634,0.8686762778505898,C02,2319,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11307,0,1_1H,110,0.9846153846153847,0.5818181818181818,0.7314285714285714,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11307,1,1_1T,74,0.041666666666666664,0.013513513513513514,0.020408163265306124,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11307,2,1_2,98,0.0,0.0,0.0,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11307,3,2_1,117,0.0,0.0,0.0,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11307,4,higher,1238,0.7990956072351422,0.9991922455573505,0.8880114860014358,C03,1637,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10525,0,1_1H,116,0.5833333333333334,0.1206896551724138,0.2,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10525,1,1_1T,107,0.8260869565217391,0.35514018691588783,0.49673202614379086,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10525,2,1_2,177,0.0,0.0,0.0,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10525,3,2_1,185,0.0,0.0,0.0,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10525,4,higher,1834,0.7807577692635164,1.0,0.8768826201290939,W01,2419,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10574,0,1_1H,74,0.0,0.0,0.0,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10574,1,1_1T,113,0.0,0.0,0.0,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10574,2,1_2,142,0.0,0.0,0.0,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10574,3,2_1,169,0.0,0.0,0.0,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,10574,4,higher,1872,0.789873417721519,1.0,0.8826025459688825,W02,2370,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11478,0,1_1H,90,0.6666666666666666,0.13333333333333333,0.2222222222222222,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11478,1,1_1T,93,0.68,0.1827956989247312,0.288135593220339,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11478,2,1_2,123,0.0,0.0,0.0,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11478,3,2_1,64,0.0,0.0,0.0,W03,1466,none
board_grouped,imagenet_resnet18_embedding_only,ImageNet ResNet-18 embedding only,embedding_only,random_forest,11478,4,higher,1096,0.7673928320449754,0.9963503649635036,0.8670107185391027,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,0,1_1H,129,0.6329113924050633,0.7751937984496124,0.6968641114982579,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,1,1_1T,170,0.3257328990228013,0.5882352941176471,0.41928721174004185,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,2,1_2,57,0.1111111111111111,0.05263157894736842,0.07142857142857142,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,3,2_1,77,0.02654867256637168,0.11688311688311688,0.04326923076923077,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,4,higher,2300,0.9994742376445847,0.8265217391304348,0.9048072346501667,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,0,1_1H,134,0.7686567164179104,0.7686567164179104,0.7686567164179104,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,1,1_1T,112,0.41134751773049644,0.5178571428571429,0.45849802371541504,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,2,1_2,141,0.4342105263157895,0.7021276595744681,0.5365853658536586,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,3,2_1,157,0.22164948453608246,0.27388535031847133,0.245014245014245,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,4,higher,1775,0.9704069050554871,0.8867605633802816,0.9267000294377391,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,0,1_1H,110,0.6959459459459459,0.9363636363636364,0.7984496124031008,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,1,1_1T,74,0.2857142857142857,0.1891891891891892,0.22764227642276424,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,2,1_2,98,0.5882352941176471,0.20408163265306123,0.30303030303030304,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,3,2_1,117,0.43846153846153846,0.48717948717948717,0.4615384615384615,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,4,higher,1238,0.9310344827586207,0.9596122778675282,0.945107398568019,C03,1637,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,0,1_1H,116,0.5279187817258884,0.896551724137931,0.6645367412140575,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,1,1_1T,107,0.6075949367088608,0.4485981308411215,0.5161290322580645,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,2,1_2,177,0.32558139534883723,0.711864406779661,0.4468085106382979,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,3,2_1,185,0.5384615384615384,0.07567567567567568,0.13270142180094788,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,4,higher,1834,0.9878612716763006,0.9318429661941112,0.9590347923681257,W01,2419,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,0,1_1H,74,0.625,0.6081081081081081,0.6164383561643835,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,1,1_1T,113,0.550561797752809,0.4336283185840708,0.4851485148514852,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,2,1_2,142,0.16326530612244897,0.056338028169014086,0.0837696335078534,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,3,2_1,169,0.3656716417910448,0.28994082840236685,0.3234323432343234,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,4,higher,1872,0.9076999012833169,0.9823717948717948,0.943560800410467,W02,2370,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,0,1_1H,90,0.7205882352941176,0.5444444444444444,0.620253164556962,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,1,1_1T,93,0.6090909090909091,0.7204301075268817,0.6600985221674877,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,2,1_2,123,0.4375,0.17073170731707318,0.2456140350877193,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,3,2_1,64,0.2894736842105263,0.34375,0.3142857142857143,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,4,higher,1096,0.9054982817869416,0.9616788321167883,0.9327433628318583,W03,1466,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,0,1_1H,129,0.736,0.7131782945736435,0.7244094488188976,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,1,1_1T,170,1.0,0.4588235294117647,0.6290322580645161,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,2,1_2,57,0.0,0.0,0.0,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,3,2_1,77,0.0,0.0,0.0,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10211,4,higher,2300,0.9090909090909091,1.0,0.9523809523809523,C01,2733,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,0,1_1H,134,0.9333333333333333,0.9402985074626866,0.9368029739776952,C02,2319,none
board_grouped,imagenet_resnet18_frequency_fusion,Frequency + ImageNet ResNet-18 embedding,frequency_embedding_fusion,random_forest,10625,1,1_1T,112,0.875,0.125,0.21875,C02,2319,none
